student_id,age,degree,cgpa,year_of_study,passing_year,skills,location,preference_remote,annual_income,resume_file
S00258,25,B.Sc IT,8.23,3,2026,"Cloud, SQL, CSS",Bangalore,False,445736,resume_00258.pdf
S00259,23,MBA,9.11,2,2027,"HTML, Cloud, Python, AI",Kolkata,False,514142,resume_00259.pdf
S00260,20,MBA,7.77,2,2027,"ML, HTML, AI",Delhi,False,223236,resume_00260.pdf
S00261,23,M.Tech AI,8.14,3,2026,"SQL, Python",Mumbai,False,318267,resume_00261.pdf
S00262,24,BBA,6.53,2,2027,"ML, CSS",Bangalore,False,270435,resume_00262.pdf
S00263,22,B.Com,8.3,3,2026,"Data Science, Cloud",Chennai,True,271580,resume_00263.pdf
S00264,23,BBA,9.4,2,2027,"React, CSS",Bangalore,False,218635,resume_00264.pdf
S00265,23,BBA,6.91,4,2025,"React, AI, Java, Cloud",Bangalore,False,462286,resume_00265.pdf
S00266,20,M.Tech AI,7.93,4,2025,"CSS, Python, React, AI",Hyderabad,True,411745,resume_00266.pdf
S00267,23,BBA,9.16,1,2028,"SQL, React",Hyderabad,True,436827,resume_00267.pdf
S00268,24,B.Tech CSE,9.29,4,2025,"CSS, SQL",Bangalore,False,326728,resume_00268.pdf
S00269,24,B.Com,6.92,4,2025,"Python, Cloud",Hyderabad,False,471878,resume_00269.pdf
S00270,23,BBA,6.53,2,2027,"CSS, AI, Cloud, Java",Chennai,False,307607,resume_00270.pdf
S00271,22,M.Tech AI,7.9,4,2025,"Data Science, Java, CSS, Cloud",Mumbai,False,205107,resume_00271.pdf
S00272,22,B.Sc IT,8.65,3,2026,"ML, Python, React, SQL",Delhi,False,424450,resume_00272.pdf
S00273,20,B.Sc IT,6.92,4,2025,"Cloud, React, AI, Java",Chennai,False,355473,resume_00273.pdf
S00274,24,MBA,9.44,2,2027,"Python, SQL, CSS, React",Kolkata,True,565229,resume_00274.pdf
S00275,24,M.Tech AI,8.57,2,2027,"CSS, Data Science, HTML",Mumbai,False,312049,resume_00275.pdf
S00276,22,B.Sc IT,8.38,4,2025,"SQL, ML, React",Delhi,True,524590,resume_00276.pdf
S00277,20,BBA,7.47,4,2025,"AI, Cloud",Mumbai,True,307436,resume_00277.pdf
S00278,23,MBA,8.62,1,2028,"Cloud, Python, ML, React",Hyderabad,True,270732,resume_00278.pdf
S00279,23,BBA,9.11,2,2027,"SQL, Python, React",Chennai,True,211070,resume_00279.pdf
S00280,21,BBA,8.23,1,2028,"CSS, Java, SQL",Kolkata,True,512024,resume_00280.pdf
S00281,21,B.Sc IT,9.34,1,2028,"ML, SQL, Java, Data Science",Bangalore,True,496456,resume_00281.pdf
S00282,21,MBA,9.21,2,2027,"Cloud, Python, SQL",Mumbai,False,437903,resume_00282.pdf
S00283,25,B.Tech CSE,8.38,4,2025,"Data Science, Python, CSS",Kolkata,False,578413,resume_00283.pdf
S00284,22,BBA,7.21,3,2026,"AI, ML, CSS, Python",Chennai,True,325284,resume_00284.pdf
S00285,21,B.Tech CSE,7.8,3,2026,"CSS, HTML, ML",Mumbai,False,375507,resume_00285.pdf
S00286,25,B.Com,8.77,2,2027,"HTML, ML, Data Science",Delhi,True,278406,resume_00286.pdf
S00287,23,MBA,8.49,2,2027,"ML, Python, Data Science, HTML",Mumbai,True,462664,resume_00287.pdf
S00288,21,M.Tech AI,8.04,1,2028,"Python, AI, SQL",Kolkata,True,483756,resume_00288.pdf
S00289,23,B.Sc IT,8.24,1,2028,"React, CSS, HTML, Data Science",Delhi,True,457446,resume_00289.pdf
S00290,21,B.Tech CSE,7.19,1,2028,"HTML, Data Science, SQL, React",Delhi,True,596292,resume_00290.pdf
S00291,23,B.Sc IT,7.39,2,2027,"Data Science, HTML",Delhi,True,456241,resume_00291.pdf
S00292,24,BBA,7.1,3,2026,"Java, HTML, CSS",Mumbai,False,467208,resume_00292.pdf
S00293,20,B.Com,7.98,3,2026,"Java, AI, CSS, Data Science",Bangalore,False,272507,resume_00293.pdf
S00294,25,B.Sc IT,7.49,2,2027,"SQL, ML, Data Science",Kolkata,False,261746,resume_00294.pdf
S00295,20,B.Com,8.61,1,2028,"Java, AI, Cloud, React",Chennai,True,455619,resume_00295.pdf
S00296,22,B.Tech CSE,6.94,3,2026,"Python, HTML, Data Science, AI",Hyderabad,False,584458,resume_00296.pdf
S00297,20,BBA,6.64,1,2028,"Data Science, Cloud, AI",Mumbai,True,213237,resume_00297.pdf
S00298,25,B.Sc IT,8.4,2,2027,"Cloud, Java, React, Python",Kolkata,True,312374,resume_00298.pdf
S00299,20,BBA,9.24,4,2025,"ML, CSS, Python",Delhi,False,430328,resume_00299.pdf
S00300,25,B.Com,7.72,3,2026,"Java, AI",Mumbai,True,438218,resume_00300.pdf
S00301,21,BBA,8.2,2,2027,"CSS, Cloud",Hyderabad,False,501735,resume_00301.pdf
S00302,25,B.Sc IT,7.96,1,2028,"HTML, Python",Mumbai,True,287653,resume_00302.pdf
S00303,20,B.Tech CSE,8.15,3,2026,"CSS, ML, AI",Mumbai,False,445085,resume_00303.pdf
S00304,22,B.Sc IT,9.24,3,2026,"CSS, ML, Cloud, AI",Chennai,True,540734,resume_00304.pdf
S00305,23,BBA,6.8,3,2026,"ML, HTML, Cloud, React",Hyderabad,False,551579,resume_00305.pdf
S00306,23,M.Tech AI,9.36,1,2028,"ML, SQL, CSS",Hyderabad,True,503079,resume_00306.pdf
S00307,21,BBA,7.35,3,2026,"ML, Java",Mumbai,False,509398,resume_00307.pdf
S00308,22,B.Tech CSE,7.71,2,2027,"Cloud, Python, Java, AI",Mumbai,True,285979,resume_00308.pdf
S00309,24,M.Tech AI,7.35,1,2028,"HTML, Python",Kolkata,True,357437,resume_00309.pdf
S00310,25,B.Tech CSE,9.43,4,2025,"Cloud, ML, CSS",Bangalore,True,425334,resume_00310.pdf
S00311,24,B.Com,7.6,3,2026,"Data Science, Java, SQL, CSS",Hyderabad,False,493474,resume_00311.pdf
S00312,21,B.Tech CSE,8.84,4,2025,"Data Science, CSS",Hyderabad,False,549147,resume_00312.pdf
S00313,21,MBA,9.15,1,2028,"SQL, Python, Cloud",Hyderabad,True,236594,resume_00313.pdf
S00314,25,B.Tech CSE,7.56,2,2027,"Data Science, AI, HTML",Mumbai,False,536833,resume_00314.pdf
S00315,23,M.Tech AI,8.58,1,2028,"React, CSS",Mumbai,False,268984,resume_00315.pdf
S00316,23,B.Com,9.19,4,2025,"React, HTML",Kolkata,False,237230,resume_00316.pdf
S00317,25,BBA,8.2,1,2028,"Cloud, ML",Kolkata,True,348198,resume_00317.pdf
S00318,21,B.Sc IT,9.38,1,2028,"React, Data Science",Mumbai,True,454854,resume_00318.pdf
S00319,20,MBA,8.54,1,2028,"HTML, SQL, AI, Python",Chennai,False,474169,resume_00319.pdf
S00320,25,BBA,7.68,1,2028,"React, Cloud, AI, Java",Chennai,False,591559,resume_00320.pdf
S00321,25,BBA,7.47,4,2025,"Cloud, Data Science, ML",Kolkata,False,452744,resume_00321.pdf
S00322,20,M.Tech AI,8.78,2,2027,"AI, Cloud",Delhi,True,306129,resume_00322.pdf
S00323,25,B.Sc IT,8.03,3,2026,"SQL, ML",Chennai,False,558228,resume_00323.pdf
S00324,23,BBA,6.77,2,2027,"Cloud, HTML, Data Science, React",Mumbai,True,500316,resume_00324.pdf
S00325,21,B.Com,8.93,3,2026,"ML, Java, SQL, React",Bangalore,True,586259,resume_00325.pdf
S00326,20,MBA,8.43,3,2026,"HTML, CSS, Data Science, AI",Mumbai,False,308720,resume_00326.pdf
S00327,21,BBA,6.57,2,2027,"ML, Java, HTML, AI",Delhi,False,472917,resume_00327.pdf
S00328,22,M.Tech AI,8.55,1,2028,"ML, SQL",Hyderabad,False,270521,resume_00328.pdf
S00329,21,B.Sc IT,6.71,2,2027,"Cloud, Python, React, AI",Chennai,True,517850,resume_00329.pdf
S00330,25,BBA,8.61,2,2027,"Java, SQL",Delhi,True,573099,resume_00330.pdf
S00331,22,M.Tech AI,8.0,3,2026,"AI, Data Science, ML",Delhi,True,547366,resume_00331.pdf
S00332,23,M.Tech AI,6.68,2,2027,"Data Science, HTML, React",Hyderabad,False,231326,resume_00332.pdf
S00333,22,BBA,7.35,3,2026,"React, Java, SQL",Chennai,False,253701,resume_00333.pdf
S00334,20,M.Tech AI,7.62,3,2026,"Data Science, Cloud",Delhi,False,303926,resume_00334.pdf
S00335,20,B.Com,7.55,2,2027,"SQL, AI, Python",Bangalore,True,444236,resume_00335.pdf
S00336,20,B.Com,7.89,1,2028,"CSS, AI",Hyderabad,False,416847,resume_00336.pdf
S00337,25,B.Tech CSE,7.63,4,2025,"Java, AI, Cloud, ML",Mumbai,False,421894,resume_00337.pdf
S00338,20,B.Tech CSE,9.27,2,2027,"Cloud, HTML",Kolkata,False,347427,resume_00338.pdf
S00339,22,B.Tech CSE,7.99,4,2025,"Python, ML, Cloud, HTML",Mumbai,True,216088,resume_00339.pdf
S00340,24,MBA,6.6,3,2026,"SQL, Python, Java",Mumbai,False,396114,resume_00340.pdf
S00341,23,MBA,6.62,1,2028,"Java, ML",Hyderabad,False,554224,resume_00341.pdf
S00342,20,B.Sc IT,7.48,4,2025,"AI, Data Science, ML, Python",Kolkata,False,401078,resume_00342.pdf
S00343,25,M.Tech AI,9.43,1,2028,"React, Java",Mumbai,True,229181,resume_00343.pdf
S00344,23,MBA,9.34,1,2028,"ML, SQL, HTML, AI",Kolkata,False,484995,resume_00344.pdf
S00345,22,B.Tech CSE,8.91,2,2027,"Java, Cloud, Python",Delhi,True,535177,resume_00345.pdf
S00346,21,BBA,7.4,4,2025,"AI, HTML, Python",Mumbai,True,346222,resume_00346.pdf
S00347,21,MBA,8.2,2,2027,"ML, AI, Java, CSS",Bangalore,True,441421,resume_00347.pdf
S00348,20,B.Tech CSE,9.12,2,2027,"Cloud, Java, SQL",Mumbai,True,414056,resume_00348.pdf
S00349,22,MBA,7.38,4,2025,"Python, Java, Data Science, ML",Chennai,False,340484,resume_00349.pdf
S00350,23,B.Sc IT,6.9,2,2027,"Cloud, React, Python, Java",Hyderabad,False,368430,resume_00350.pdf
S00351,20,B.Tech CSE,8.25,4,2025,"ML, AI, Data Science, SQL",Chennai,True,324348,resume_00351.pdf
S00352,22,BBA,8.93,1,2028,"Data Science, ML, Cloud",Mumbai,False,588699,resume_00352.pdf
S00353,22,B.Com,8.42,3,2026,"Python, AI, SQL, Data Science",Mumbai,False,291487,resume_00353.pdf
S00354,21,B.Tech CSE,6.95,4,2025,"Data Science, Java, AI",Chennai,False,497411,resume_00354.pdf
S00355,21,BBA,8.66,3,2026,"Data Science, Java",Bangalore,True,450702,resume_00355.pdf
S00356,22,B.Tech CSE,8.48,3,2026,"Python, SQL",Mumbai,False,382274,resume_00356.pdf
S00357,23,B.Com,8.15,2,2027,"React, HTML, Cloud, Data Science",Delhi,True,301259,resume_00357.pdf
S00358,23,M.Tech AI,7.27,4,2025,"React, Cloud, Python",Bangalore,False,401435,resume_00358.pdf
S00359,21,B.Tech CSE,8.26,3,2026,"SQL, AI, ML, React",Kolkata,True,484262,resume_00359.pdf
S00360,24,B.Com,7.72,1,2028,"Python, Cloud, ML, React",Kolkata,True,398514,resume_00360.pdf
S00361,23,B.Sc IT,8.05,2,2027,"CSS, HTML, ML",Kolkata,True,447713,resume_00361.pdf
S00362,20,B.Tech CSE,8.25,2,2027,"Python, HTML, ML",Kolkata,True,301229,resume_00362.pdf
S00363,22,B.Tech CSE,6.76,2,2027,"Python, HTML, Cloud",Kolkata,False,545489,resume_00363.pdf
S00364,22,B.Sc IT,7.25,4,2025,"CSS, HTML",Kolkata,True,240580,resume_00364.pdf
S00365,20,MBA,6.55,4,2025,"Data Science, HTML",Kolkata,True,351376,resume_00365.pdf
S00366,25,MBA,7.04,2,2027,"HTML, Data Science",Bangalore,False,354142,resume_00366.pdf
S00367,25,B.Com,7.42,2,2027,"Python, React, Cloud, SQL",Delhi,False,559224,resume_00367.pdf
S00368,22,B.Tech CSE,7.07,4,2025,"SQL, Cloud, Java",Mumbai,True,511687,resume_00368.pdf
S00369,21,MBA,8.69,1,2028,"HTML, SQL",Chennai,True,382085,resume_00369.pdf
S00370,20,B.Tech CSE,7.52,2,2027,"AI, React",Mumbai,True,435668,resume_00370.pdf
S00371,23,M.Tech AI,9.28,4,2025,"React, CSS, Java, Python",Hyderabad,True,367511,resume_00371.pdf
S00372,20,M.Tech AI,8.0,3,2026,"Cloud, CSS, React",Hyderabad,True,454994,resume_00372.pdf
S00373,21,M.Tech AI,7.86,1,2028,"Cloud, AI",Kolkata,False,582663,resume_00373.pdf
S00374,20,B.Tech CSE,8.07,4,2025,"SQL, CSS, ML",Delhi,False,379478,resume_00374.pdf
S00375,24,B.Tech CSE,8.55,1,2028,"Java, HTML",Kolkata,False,224807,resume_00375.pdf
S00376,24,B.Tech CSE,7.52,1,2028,"Data Science, Java, SQL",Kolkata,False,383717,resume_00376.pdf
S00377,20,M.Tech AI,9.34,1,2028,"Data Science, SQL, Cloud, CSS",Mumbai,False,500963,resume_00377.pdf
S00378,25,BBA,6.83,4,2025,"Python, CSS",Mumbai,True,261124,resume_00378.pdf
S00379,21,BBA,8.8,2,2027,"SQL, HTML, Cloud, Java",Mumbai,True,373393,resume_00379.pdf
S00380,24,B.Com,7.85,2,2027,"Data Science, CSS",Delhi,False,531554,resume_00380.pdf
S00381,23,B.Tech CSE,9.28,3,2026,"Data Science, React, Python, Java",Kolkata,True,496083,resume_00381.pdf
S00382,25,B.Sc IT,8.17,4,2025,"CSS, Python, Cloud",Hyderabad,True,303060,resume_00382.pdf
S00383,21,MBA,7.03,4,2025,"Java, AI, ML",Delhi,False,322361,resume_00383.pdf
S00384,25,M.Tech AI,6.95,3,2026,"Cloud, SQL, ML, CSS",Delhi,False,281544,resume_00384.pdf
S00385,24,B.Com,7.86,4,2025,"CSS, Cloud, Python",Bangalore,False,523308,resume_00385.pdf
S00386,24,B.Sc IT,8.52,1,2028,"Python, Java, React, AI",Bangalore,True,281394,resume_00386.pdf
S00387,24,B.Com,8.61,1,2028,"React, HTML",Delhi,False,222248,resume_00387.pdf
S00388,21,B.Com,6.7,2,2027,"ML, Data Science, CSS, SQL",Chennai,False,364571,resume_00388.pdf
S00389,24,BBA,8.81,1,2028,"HTML, ML, Python, Cloud",Delhi,False,343045,resume_00389.pdf
S00390,22,MBA,7.32,4,2025,"CSS, React, Java",Mumbai,False,418150,resume_00390.pdf
S00391,22,BBA,9.43,2,2027,"ML, React",Hyderabad,False,359257,resume_00391.pdf
S00392,22,B.Com,7.52,2,2027,"Java, ML",Hyderabad,False,572338,resume_00392.pdf
S00393,20,B.Tech CSE,7.95,1,2028,"Cloud, HTML, CSS, Java",Kolkata,True,586306,resume_00393.pdf
S00394,24,BBA,8.68,2,2027,"SQL, ML, React, HTML",Hyderabad,False,200541,resume_00394.pdf
S00395,23,MBA,6.64,1,2028,"SQL, Cloud",Chennai,True,567530,resume_00395.pdf
S00396,22,M.Tech AI,7.09,2,2027,"React, Python, Java, CSS",Hyderabad,True,532075,resume_00396.pdf
S00397,22,BBA,9.36,2,2027,"HTML, Data Science",Chennai,True,383406,resume_00397.pdf
S00398,20,MBA,8.45,2,2027,"Java, CSS",Mumbai,False,575842,resume_00398.pdf
S00399,24,BBA,8.93,2,2027,"CSS, Data Science, ML, AI",Delhi,False,381249,resume_00399.pdf
S00400,25,B.Com,8.41,3,2026,"SQL, Java, ML, Python",Bangalore,False,285083,resume_00400.pdf
S00401,22,B.Tech CSE,8.68,1,2028,"ML, Python, SQL, React",Bangalore,True,563845,resume_00401.pdf
S00402,22,B.Sc IT,7.19,3,2026,"Data Science, Python, Java, HTML",Bangalore,False,422437,resume_00402.pdf
S00403,22,B.Tech CSE,8.58,3,2026,"CSS, SQL, AI",Hyderabad,False,448418,resume_00403.pdf
S00404,25,M.Tech AI,7.25,2,2027,"ML, React, AI, CSS",Kolkata,False,420328,resume_00404.pdf
S00405,25,B.Com,8.28,3,2026,"CSS, HTML, AI",Delhi,False,588642,resume_00405.pdf
S00406,23,B.Com,7.57,4,2025,"CSS, HTML, Java",Hyderabad,True,419085,resume_00406.pdf
S00407,24,B.Sc IT,8.93,1,2028,"Python, ML, CSS",Hyderabad,True,279583,resume_00407.pdf
S00408,25,BBA,9.16,4,2025,"SQL, CSS",Mumbai,True,463373,resume_00408.pdf
S00409,20,B.Tech CSE,9.33,4,2025,"Cloud, HTML, SQL, Python",Delhi,False,442105,resume_00409.pdf
S00410,22,B.Com,9.02,4,2025,"AI, ML",Hyderabad,False,306540,resume_00410.pdf
S00411,25,MBA,7.29,3,2026,"HTML, AI, Cloud, SQL",Chennai,False,373408,resume_00411.pdf
S00412,24,B.Tech CSE,9.34,4,2025,"HTML, SQL, CSS",Mumbai,True,218936,resume_00412.pdf
S00413,24,B.Com,8.88,3,2026,"AI, Data Science, React, HTML",Delhi,True,385625,resume_00413.pdf
S00414,25,B.Tech CSE,7.98,3,2026,"Java, Python",Hyderabad,True,200287,resume_00414.pdf
S00415,25,B.Com,8.98,4,2025,"Java, Python",Kolkata,False,405680,resume_00415.pdf
S00416,25,M.Tech AI,8.97,4,2025,"React, Cloud",Bangalore,False,365617,resume_00416.pdf
S00417,20,BBA,7.21,2,2027,"Java, Cloud, HTML, Python",Kolkata,False,593533,resume_00417.pdf
S00418,25,B.Com,8.34,4,2025,"SQL, ML",Hyderabad,False,424221,resume_00418.pdf
S00419,20,BBA,8.76,1,2028,"CSS, Cloud, AI, SQL",Kolkata,False,256952,resume_00419.pdf
S00420,21,B.Com,8.06,2,2027,"Java, Cloud",Delhi,False,542105,resume_00420.pdf
S00421,22,M.Tech AI,7.19,3,2026,"HTML, Cloud, Java",Bangalore,True,325852,resume_00421.pdf
S00422,23,BBA,9.07,3,2026,"Data Science, CSS",Mumbai,False,330664,resume_00422.pdf
S00423,23,B.Com,6.66,4,2025,"Cloud, CSS, AI, Data Science",Bangalore,False,471959,resume_00423.pdf
S00424,23,BBA,7.77,1,2028,"Data Science, SQL",Delhi,True,349181,resume_00424.pdf
S00425,24,BBA,8.06,1,2028,"CSS, ML, Cloud",Kolkata,False,438860,resume_00425.pdf
S00426,21,MBA,8.44,2,2027,"CSS, Cloud, Data Science",Kolkata,False,228029,resume_00426.pdf
S00427,25,B.Com,8.22,4,2025,"CSS, Java, Data Science",Mumbai,True,514081,resume_00427.pdf
S00428,23,M.Tech AI,7.26,1,2028,"HTML, ML, React, CSS",Hyderabad,False,314204,resume_00428.pdf
S00429,22,B.Tech CSE,8.47,4,2025,"Python, CSS",Mumbai,True,299160,resume_00429.pdf
S00430,22,B.Sc IT,9.09,4,2025,"HTML, Cloud, SQL",Chennai,False,322605,resume_00430.pdf
S00431,24,B.Tech CSE,9.38,2,2027,"ML, React, Python, HTML",Kolkata,True,581445,resume_00431.pdf
S00432,23,MBA,7.2,4,2025,"React, Cloud, SQL, CSS",Delhi,True,369114,resume_00432.pdf
S00433,21,B.Tech CSE,8.44,1,2028,"AI, HTML",Mumbai,False,221192,resume_00433.pdf
S00434,22,B.Com,8.03,2,2027,"Java, CSS, ML, Cloud",Hyderabad,False,311668,resume_00434.pdf
S00435,25,B.Com,7.38,4,2025,"ML, Cloud, AI, Python",Mumbai,True,594951,resume_00435.pdf
S00436,24,B.Tech CSE,8.17,2,2027,"Java, Data Science",Mumbai,False,310624,resume_00436.pdf
S00437,20,B.Tech CSE,8.54,4,2025,"SQL, Cloud, Data Science",Delhi,True,406711,resume_00437.pdf
S00438,21,MBA,9.0,2,2027,"SQL, Python, Data Science",Hyderabad,True,415319,resume_00438.pdf
S00439,25,B.Com,7.3,2,2027,"Cloud, Java",Bangalore,False,570080,resume_00439.pdf
S00440,21,M.Tech AI,8.45,2,2027,"React, SQL",Delhi,False,448474,resume_00440.pdf
S00441,20,B.Sc IT,6.67,1,2028,"Python, Java, React, CSS",Delhi,False,416466,resume_00441.pdf
S00442,25,B.Com,8.9,3,2026,"Python, ML, React, AI",Bangalore,True,311425,resume_00442.pdf
S00443,20,M.Tech AI,7.25,1,2028,"Data Science, ML, Cloud, React",Chennai,True,451019,resume_00443.pdf
S00444,22,B.Com,6.6,3,2026,"CSS, Cloud, SQL, AI",Chennai,False,534530,resume_00444.pdf
S00445,21,B.Tech CSE,8.77,3,2026,"ML, SQL",Delhi,False,402717,resume_00445.pdf
S00446,24,B.Tech CSE,8.3,3,2026,"Cloud, React, ML, SQL",Delhi,False,406732,resume_00446.pdf
S00447,24,M.Tech AI,7.64,4,2025,"Cloud, HTML, CSS, SQL",Kolkata,True,567662,resume_00447.pdf
S00448,24,B.Tech CSE,7.29,4,2025,"React, ML, Java, Cloud",Bangalore,False,524932,resume_00448.pdf
S00449,25,B.Sc IT,7.58,2,2027,"AI, SQL, HTML, CSS",Chennai,True,352428,resume_00449.pdf
S00450,25,MBA,7.18,4,2025,"CSS, SQL",Chennai,False,557276,resume_00450.pdf
S00451,22,M.Tech AI,8.05,4,2025,"SQL, HTML, Python",Hyderabad,False,540669,resume_00451.pdf
S00452,23,B.Tech CSE,8.41,4,2025,"React, HTML",Chennai,True,469266,resume_00452.pdf
S00453,24,B.Com,7.01,1,2028,"AI, SQL",Bangalore,False,557127,resume_00453.pdf
S00454,21,B.Com,9.33,4,2025,"Java, SQL, React, HTML",Chennai,True,239618,resume_00454.pdf
S00455,21,B.Tech CSE,8.54,3,2026,"ML, React, CSS",Bangalore,False,254320,resume_00455.pdf
S00456,24,MBA,9.43,3,2026,"React, HTML, Java",Mumbai,False,417777,resume_00456.pdf
S00457,24,B.Tech CSE,6.5,4,2025,"CSS, AI, ML, SQL",Chennai,False,368455,resume_00457.pdf
S00458,20,M.Tech AI,6.59,2,2027,"AI, Data Science, CSS, SQL",Delhi,True,344323,resume_00458.pdf
S00459,23,BBA,8.9,1,2028,"Python, SQL, AI",Bangalore,True,284721,resume_00459.pdf
S00460,25,B.Com,6.59,2,2027,"Data Science, Cloud",Chennai,False,497612,resume_00460.pdf
S00461,22,B.Com,9.16,2,2027,"CSS, HTML",Chennai,True,563133,resume_00461.pdf
S00462,24,MBA,7.96,2,2027,"ML, CSS",Bangalore,True,346025,resume_00462.pdf
S00463,21,M.Tech AI,9.4,1,2028,"Java, Data Science",Bangalore,False,247352,resume_00463.pdf
S00464,25,B.Com,8.16,3,2026,"CSS, ML, React",Hyderabad,False,344514,resume_00464.pdf
S00465,24,B.Com,7.94,1,2028,"CSS, AI",Hyderabad,False,333665,resume_00465.pdf
S00466,21,BBA,7.19,1,2028,"Java, ML, React, SQL",Mumbai,False,453567,resume_00466.pdf
S00467,23,MBA,6.66,3,2026,"AI, Cloud, CSS",Kolkata,True,468094,resume_00467.pdf
S00468,21,B.Tech CSE,7.17,4,2025,"Data Science, Cloud, Java, HTML",Mumbai,True,535726,resume_00468.pdf
S00469,20,B.Tech CSE,7.11,4,2025,"HTML, CSS, Data Science",Bangalore,False,244295,resume_00469.pdf
S00470,21,B.Com,7.35,3,2026,"SQL, HTML, Python, Data Science",Bangalore,False,385313,resume_00470.pdf
S00471,20,MBA,6.64,1,2028,"ML, Data Science",Mumbai,True,233118,resume_00471.pdf
S00472,20,B.Com,6.58,3,2026,"SQL, Cloud, AI",Mumbai,True,401228,resume_00472.pdf
S00473,22,M.Tech AI,7.66,2,2027,"ML, AI, React, Python",Mumbai,False,558506,resume_00473.pdf
S00474,22,MBA,8.18,2,2027,"Data Science, Java, Python, CSS",Bangalore,False,550917,resume_00474.pdf
S00475,20,B.Tech CSE,9.13,1,2028,"HTML, SQL",Delhi,True,547000,resume_00475.pdf
S00476,25,B.Tech CSE,8.79,4,2025,"HTML, Cloud",Mumbai,False,314361,resume_00476.pdf
S00477,22,B.Tech CSE,8.55,2,2027,"Cloud, Java, ML",Bangalore,False,309181,resume_00477.pdf
S00478,24,MBA,7.21,3,2026,"SQL, ML",Kolkata,True,237296,resume_00478.pdf
S00479,21,B.Sc IT,9.36,4,2025,"Cloud, CSS, Data Science",Chennai,True,253306,resume_00479.pdf
S00480,23,M.Tech AI,8.34,1,2028,"ML, SQL, CSS, Cloud",Bangalore,False,463652,resume_00480.pdf
S00481,23,B.Tech CSE,7.59,3,2026,"Python, React, SQL",Kolkata,False,374573,resume_00481.pdf
S00482,20,M.Tech AI,7.39,3,2026,"React, Java, ML",Mumbai,False,569741,resume_00482.pdf
S00483,22,B.Com,7.36,2,2027,"Python, AI",Mumbai,False,361785,resume_00483.pdf
S00484,23,B.Com,6.94,2,2027,"CSS, Java, SQL, Python",Bangalore,False,336810,resume_00484.pdf
S00485,21,MBA,8.53,4,2025,"Python, Data Science",Kolkata,False,368856,resume_00485.pdf
S00486,24,MBA,6.98,1,2028,"Python, HTML, Cloud",Kolkata,False,501598,resume_00486.pdf
S00487,20,B.Com,6.6,1,2028,"CSS, HTML, AI",Delhi,False,294447,resume_00487.pdf
S00488,20,M.Tech AI,7.01,3,2026,"CSS, Python",Bangalore,False,226249,resume_00488.pdf
S00489,21,B.Com,7.46,4,2025,"HTML, Cloud, React",Mumbai,False,254119,resume_00489.pdf
S00490,23,BBA,8.68,4,2025,"HTML, Java",Hyderabad,False,238850,resume_00490.pdf
S00491,24,BBA,8.58,4,2025,"React, Python",Chennai,False,433576,resume_00491.pdf
S00492,22,BBA,9.1,3,2026,"Cloud, React",Hyderabad,False,419797,resume_00492.pdf
S00493,22,B.Tech CSE,8.1,4,2025,"AI, Java, CSS, HTML",Kolkata,True,274730,resume_00493.pdf
S00494,24,B.Com,8.3,1,2028,"Java, Data Science, Cloud, AI",Bangalore,True,432409,resume_00494.pdf
S00495,22,B.Sc IT,8.71,2,2027,"AI, Data Science, HTML",Mumbai,True,417461,resume_00495.pdf
S00496,23,B.Tech CSE,7.03,2,2027,"React, HTML, ML",Hyderabad,False,369377,resume_00496.pdf
S00497,21,MBA,7.21,4,2025,"Cloud, Python, HTML",Delhi,True,264151,resume_00497.pdf
S00498,22,B.Sc IT,8.34,1,2028,"Python, Cloud, SQL",Chennai,True,595087,resume_00498.pdf
S00499,20,BBA,9.03,2,2027,"Cloud, Data Science",Hyderabad,True,414050,resume_00499.pdf
S00500,24,BBA,8.19,3,2026,"CSS, AI, Python",Chennai,True,523074,resume_00500.pdf
S00501,25,B.Sc IT,7.53,2,2027,"SQL, CSS",Mumbai,False,397210,resume_00501.pdf
S00502,20,B.Sc IT,9.29,2,2027,"Data Science, HTML, SQL",Mumbai,False,391764,resume_00502.pdf
S00503,21,BBA,7.08,2,2027,"CSS, Data Science, Python",Hyderabad,False,237618,resume_00503.pdf
S00504,23,B.Sc IT,6.99,2,2027,"Cloud, Python, HTML, CSS",Delhi,False,383193,resume_00504.pdf
S00505,25,BBA,8.92,1,2028,"Data Science, Python, HTML, CSS",Chennai,False,519230,resume_00505.pdf
S00506,23,M.Tech AI,7.93,2,2027,"SQL, CSS",Mumbai,True,324504,resume_00506.pdf
S00507,21,B.Sc IT,8.27,1,2028,"AI, CSS, HTML",Mumbai,True,506807,resume_00507.pdf
S00508,21,B.Sc IT,7.51,1,2028,"ML, Java",Bangalore,True,223669,resume_00508.pdf
S00509,21,M.Tech AI,8.97,2,2027,"AI, CSS, HTML, React",Chennai,False,308399,resume_00509.pdf
S00510,21,B.Com,7.86,2,2027,"Cloud, Python",Chennai,True,588827,resume_00510.pdf
S00511,21,B.Sc IT,8.75,2,2027,"Java, AI, Python",Hyderabad,True,238889,resume_00511.pdf
S00512,22,BBA,8.64,1,2028,"HTML, React, Cloud",Bangalore,True,284896,resume_00512.pdf
S00513,22,B.Tech CSE,6.73,3,2026,"CSS, SQL, AI, React",Hyderabad,False,292331,resume_00513.pdf
